Id,Weekly_Sales
37_56_2013-02-08,52.0635074402
37_56_2013-02-15,420.401158744
37_56_2013-02-22,705.054509057
37_56_2013-03-01,868.308884374
37_56_2013-03-08,804.203012338
37_56_2013-03-15,712.413520423
37_56_2013-03-22,546.815843906
37_56_2013-03-29,622.625993127
37_56_2013-04-05,685.9524774
37_56_2013-04-12,597.736438027
37_56_2013-04-19,499.779632624
37_56_2013-04-26,508.376574574
37_56_2013-05-03,546.185671066
37_56_2013-05-10,527.101884461
37_56_2013-05-17,422.555126821
37_56_2013-05-24,289.417238871
37_56_2013-05-31,236.006939848
37_56_2013-06-07,356.064132744
37_56_2013-06-14,296.864614855
37_56_2013-06-21,220.337439156
37_56_2013-06-28,164.757155248
37_56_2013-07-05,277.442699492
37_56_2013-07-12,229.228935237
37_56_2013-07-19,243.178619336
37_56_2013-07-26,179.666050055
37_59_2012-11-02,120.277562269
37_59_2012-11-09,120.971856505
37_59_2012-11-16,142.969992531
37_59_2012-11-23,139.615038611
37_59_2012-11-30,97.7008239512
37_59_2012-12-07,128.747249663
37_59_2012-12-14,155.400378824
37_59_2012-12-21,268.909708383
37_59_2012-12-28,145.897279923
37_59_2013-01-04,241.692559057
37_59_2013-01-11,185.408477295
37_59_2013-01-18,198.034599458
37_59_2013-01-25,189.249965739
37_59_2013-02-01,162.311860149
37_59_2013-02-08,55.6899663263
37_59_2013-02-15,143.034015351
37_59_2013-02-22,145.974588234
37_59_2013-03-01,124.330089531
37_59_2013-03-08,132.559385825
37_59_2013-03-15,135.236306912
37_59_2013-03-22,125.485975784
37_59_2013-03-29,146.120973213
37_59_2013-04-05,123.215968179
37_59_2013-04-12,128.45743814
37_59_2013-04-19,135.250407851
37_59_2013-04-26,150.620562429
37_59_2013-05-03,126.834627095
37_59_2013-05-10,133.96384245
37_59_2013-05-17,123.540766182
37_59_2013-05-24,112.007952693
37_59_2013-05-31,118.691792244
37_59_2013-06-07,103.559807216
37_59_2013-06-14,107.159946645
37_59_2013-06-21,101.981777572
37_59_2013-06-28,103.242129706
37_59_2013-07-05,94.008484637
37_59_2013-07-12,100.66003548
37_59_2013-07-19,94.5065259034
37_59_2013-07-26,89.1337212678
37_60_2012-11-02,1039.2682527
37_60_2012-11-09,950.935223364
37_60_2012-11-16,835.236599503
37_60_2012-11-23,758.677647022
37_60_2012-11-30,792.059102162
37_60_2012-12-07,993.986790238
37_60_2012-12-14,1044.89066272
37_60_2012-12-21,1015.41549231
37_60_2012-12-28,501.380401004
37_60_2013-01-04,1034.53908639
37_60_2013-01-11,773.693722439
37_60_2013-01-18,770.486964291
37_60_2013-01-25,666.301633097
37_60_2013-02-01,827.483608497
37_60_2013-02-08,810.322272301
37_60_2013-02-15,786.743540501
37_60_2013-02-22,701.21228624
37_60_2013-03-01,872.130174443
37_60_2013-03-08,827.293657074
37_60_2013-03-15,764.431592142
37_60_2013-03-22,655.320969418
37_60_2013-03-29,689.661587024
37_60_2013-04-05,818.030437439
37_60_2013-04-12,758.90267735
37_60_2013-04-19,696.102391406
37_60_2013-04-26,692.93681925
37_60_2013-05-03,805.181195696
37_60_2013-05-10,781.943585625
37_60_2013-05-17,702.745386311
37_60_2013-05-24,608.453422862
37_60_2013-05-31,567.769864687
37_60_2013-06-07,730.331454544
37_60_2013-06-14,684.413911708
37_60_2013-06-21,623.17448309
37_60_2013-06-28,577.278332595
37_60_2013-07-05,737.922320855
37_60_2013-07-12,699.803872849
37_60_2013-07-19,682.910860507
37_60_2013-07-26,628.009033376
37_67_2012-11-02,2590.06844908
37_67_2012-11-09,2521.05012881
37_67_2012-11-16,2191.00680471
37_67_2012-11-23,1811.44544653
37_67_2012-11-30,1792.10341672
37_67_2012-12-07,2523.21909861
37_67_2012-12-14,2442.24490706
37_67_2012-12-21,4549.27591774
37_67_2012-12-28,1794.64135747
37_67_2013-01-04,1481.94053363
37_67_2013-01-11,2229.25015373
37_67_2013-01-18,2165.5324206
37_67_2013-01-25,2118.76025895
37_67_2013-02-01,2475.12440844
37_67_2013-02-08,4379.21514286
37_67_2013-02-15,5137.62646477
37_67_2013-02-22,2283.30229163
37_67_2013-03-01,2503.78201014
37_67_2013-03-08,2432.86750263
37_67_2013-03-15,2370.51771803
37_67_2013-03-22,2324.32036764
37_67_2013-03-29,2254.1492684
37_67_2013-04-05,2466.20283234
37_67_2013-04-12,2397.55089636
37_67_2013-04-19,2322.05512468
37_67_2013-04-26,2249.57340017
37_67_2013-05-03,2453.11371768
37_67_2013-05-10,2396.75839356
37_67_2013-05-17,2368.00040166
37_67_2013-05-24,2335.0821698
37_67_2013-05-31,2271.23765773
37_67_2013-06-07,2475.87869356
37_67_2013-06-14,2419.23204696
37_67_2013-06-21,2382.85956935
37_67_2013-06-28,2333.7146989
37_67_2013-07-05,2515.39846993
37_67_2013-07-12,2452.96812843
37_67_2013-07-19,2442.37969133
37_67_2013-07-26,2409.86892124
37_71_2013-03-29,36.9810397062
37_72_2012-11-02,200.82167208
37_72_2012-11-09,201.602979524
37_72_2012-11-16,420.28168204
37_72_2012-11-30,257.239539584
37_72_2012-12-07,198.175097036
37_72_2012-12-14,224.791034831
37_72_2013-01-11,240.2672882
37_72_2013-01-18,256.799527357
37_72_2013-02-01,233.124205326
37_72_2013-02-22,246.652421974
37_72_2013-03-01,220.268228586
37_72_2013-03-08,229.113688453
37_72_2013-03-15,234.590251007
37_72_2013-03-22,231.443367604
37_72_2013-03-29,254.953522522
37_72_2013-04-05,213.471481956
37_72_2013-04-19,225.195327211
37_72_2013-06-28,211.747315256
37_72_2013-07-12,188.82506877
37_74_2012-11-02,584.026861518
37_74_2012-11-09,648.223473123
37_74_2012-11-16,893.19369248
37_74_2012-11-23,840.678118507
37_74_2012-11-30,718.833262149
37_74_2012-12-07,642.254025919
37_74_2012-12-14,567.679187279
37_74_2012-12-21,800.513436108
37_74_2012-12-28,890.485961168
37_74_2013-01-04,1048.87270409
37_74_2013-01-11,465.693591847
37_74_2013-01-18,446.495500754
37_74_2013-01-25,528.887953802
37_74_2013-02-01,657.006456102
37_74_2013-02-08,706.827224727
37_74_2013-02-15,568.910713144
37_74_2013-02-22,551.734300159
37_74_2013-03-01,485.489486105
37_74_2013-03-08,506.545982144
37_74_2013-03-15,546.372954197
37_74_2013-03-22,633.691663464
37_74_2013-03-29,576.701155588
37_74_2013-04-05,557.927425272
37_74_2013-04-12,593.346204164
37_74_2013-04-19,631.603721862
37_74_2013-04-26,611.359327865
37_74_2013-05-03,605.370264748
37_74_2013-05-10,606.783527453
37_74_2013-05-17,666.585690459
37_74_2013-05-24,740.805055578
37_74_2013-05-31,758.574670927
37_74_2013-06-07,705.208829178
37_74_2013-06-14,728.969310069
37_74_2013-06-21,770.17593163
37_74_2013-06-28,794.776124776
37_74_2013-07-05,738.518113912
37_74_2013-07-12,753.918743266
37_74_2013-07-19,754.322842444
37_74_2013-07-26,789.718621424
37_79_2012-11-02,8118.05565325
37_79_2012-11-09,7764.48247964
37_79_2012-11-16,7153.13092895
37_79_2012-11-23,6708.24961218
37_79_2012-11-30,7266.27543528
37_79_2012-12-07,7877.41212579
37_79_2012-12-14,7476.30879782
37_79_2012-12-21,7118.63631311
37_79_2012-12-28,6805.37339336
37_79_2013-01-04,9158.77476826
37_79_2013-01-11,8124.61054038
37_79_2013-01-18,7725.29617393
37_79_2013-01-25,7349.5049982
37_79_2013-02-01,9162.98157745
37_79_2013-02-08,7670.52923949
37_79_2013-02-15,7222.30962302
37_79_2013-02-22,7320.62540337
37_79_2013-03-01,8403.18288638
37_79_2013-03-08,8032.32914995
37_79_2013-03-15,7658.34574331
37_79_2013-03-22,7284.0349329
37_79_2013-03-29,6876.17544449
37_79_2013-04-05,8197.12423677
37_79_2013-04-12,7829.77918994
37_79_2013-04-19,7473.15891113
37_79_2013-04-26,7085.41996323
37_79_2013-05-03,8355.67179912
37_79_2013-05-10,7955.73067021
37_79_2013-05-17,7544.73989321
37_79_2013-05-24,7146.11985621
37_79_2013-05-31,6764.02358103
37_79_2013-06-07,8079.22237531
37_79_2013-06-14,7689.9850637
37_79_2013-06-21,7280.89723928
37_79_2013-06-28,6881.72586235
37_79_2013-07-05,8158.87261001
37_79_2013-07-12,7773.73846717
37_79_2013-07-19,7310.364376
37_79_2013-07-26,6893.28443598
37_80_2012-11-02,11132.6734936
37_80_2012-11-09,11044.2058587
37_80_2012-11-16,10247.7669536
37_80_2012-11-23,8388.79078074
37_80_2012-11-30,9921.3374886
37_80_2012-12-07,11014.3768423
37_80_2012-12-14,11097.6160249
37_80_2012-12-21,10942.4961481
37_80_2012-12-28,8409.24948076
37_80_2013-01-04,10919.0689625
37_80_2013-01-11,10542.2914558
37_80_2013-01-18,10588.813713
37_80_2013-01-25,10530.5034773
37_80_2013-02-01,11026.5915547
37_80_2013-02-08,11075.0492513
37_80_2013-02-15,10755.3803258
37_80_2013-02-22,10846.4522654
37_80_2013-03-01,10969.6154031
37_80_2013-03-08,10939.1638299
37_80_2013-03-15,10903.1835147
37_80_2013-03-22,10839.1609154
37_80_2013-03-29,10924.3008379
37_80_2013-04-05,10879.336519
37_80_2013-04-12,10833.7253179
37_80_2013-04-19,10766.5462255
37_80_2013-04-26,10792.269298
37_80_2013-05-03,10732.8321259
37_80_2013-05-10,10768.0813686
37_80_2013-05-17,10788.5656418
37_80_2013-05-24,10777.4502521
37_80_2013-05-31,10769.7954863
37_80_2013-06-07,10756.3435134
37_80_2013-06-14,10758.2955572
37_80_2013-06-21,10786.4741508
37_80_2013-06-28,10806.3112541
37_80_2013-07-05,10764.4327957
37_80_2013-07-12,10763.8312801
37_80_2013-07-19,10917.126962
37_80_2013-07-26,10963.6071664
37_81_2012-11-02,10739.9959829
37_81_2012-11-09,10598.8948966
37_81_2012-11-16,11093.5799234
37_81_2012-11-23,10210.7077026
37_81_2012-11-30,10838.8433791
37_81_2012-12-07,10544.1821672
37_81_2012-12-14,10686.9974716
37_81_2012-12-21,10947.8995326
37_81_2012-12-28,8605.33704569
37_81_2013-01-04,11018.5595777
37_81_2013-01-11,11233.8224099
37_81_2013-01-18,11275.5978318
37_81_2013-01-25,11117.5693923
37_81_2013-02-01,12302.1172204
37_81_2013-02-08,10684.6889623
37_81_2013-02-15,10576.2679633
37_81_2013-02-22,11151.8049218
37_81_2013-03-01,11267.66995
37_81_2013-03-08,11216.6176667
37_81_2013-03-15,11133.982735
37_81_2013-03-22,10966.0231667
37_81_2013-03-29,11081.9803144
37_81_2013-04-05,11061.253689
37_81_2013-04-12,10981.8236334
37_81_2013-04-19,10889.6270501
37_81_2013-04-26,10925.0280376
37_81_2013-05-03,10877.7669246
37_81_2013-05-10,10882.8573878
37_81_2013-05-17,10790.6421695
37_81_2013-05-24,10663.6269144
37_81_2013-05-31,10626.5179485
37_81_2013-06-07,10672.2131713
37_81_2013-06-14,10629.4067562
37_81_2013-06-21,10569.3343325
37_81_2013-06-28,10532.1033809
37_81_2013-07-05,10570.4840555
37_81_2013-07-12,10539.8105169
37_81_2013-07-19,10591.9802525
37_81_2013-07-26,10548.0788943
37_82_2012-11-02,6717.8816553
37_82_2012-11-09,6443.40663628
37_82_2012-11-16,6218.63518308
37_82_2012-11-23,6523.72454945
37_82_2012-11-30,7367.82403358
37_82_2012-12-07,6394.68435725
37_82_2012-12-14,6802.39447484
37_82_2012-12-21,15134.4172082
37_82_2012-12-28,7992.44279624
37_82_2013-01-04,6006.75101419
37_82_2013-01-11,4973.06399047
37_82_2013-01-18,5194.70139374
37_82_2013-01-25,4973.46509057
37_82_2013-02-01,5390.42862494
37_82_2013-02-08,5407.85607344
37_82_2013-02-15,6044.82838392
37_82_2013-02-22,5807.0169954
37_82_2013-03-01,6089.00401776
37_82_2013-03-08,6039.16338978
37_82_2013-03-15,5944.98923786
37_82_2013-03-22,5700.57372973
37_82_2013-03-29,6085.93182271
37_82_2013-04-05,5810.11252147
37_82_2013-04-12,5696.74257855
37_82_2013-04-19,5520.50568839
37_82_2013-04-26,5687.4345995
37_82_2013-05-03,5361.78290547
37_82_2013-05-10,5520.64653406
37_82_2013-05-17,5548.19428745
37_82_2013-05-24,5467.5908809
37_82_2013-05-31,5484.64720038
37_82_2013-06-07,5348.29518667
37_82_2013-06-14,5382.00684501
37_82_2013-06-21,5459.48107143
37_82_2013-06-28,5540.3299731
37_82_2013-07-05,5340.86314231
37_82_2013-07-12,5380.73166285
37_82_2013-07-19,5860.96065643
37_82_2013-07-26,5997.10173514
37_83_2012-11-02,2124.60636035
37_83_2012-11-09,2073.71265738
37_83_2012-11-16,1784.9811036
37_83_2012-11-23,1715.6480684
37_83_2012-11-30,1864.72607685
37_83_2012-12-07,2028.98721032
37_83_2012-12-14,1966.66462985
37_83_2012-12-21,3082.67139315
37_83_2012-12-28,2248.99833119
37_83_2013-01-04,2912.35734727
37_83_2013-01-11,2681.64902524
37_83_2013-01-18,2622.86307462
37_83_2013-01-25,2571.77187727
37_83_2013-02-01,2703.55836638
37_83_2013-02-08,2587.1877351
37_83_2013-02-15,2668.28948939
37_83_2013-02-22,2525.20467651
37_83_2013-03-01,2626.27055983
37_83_2013-03-08,2571.67461965
37_83_2013-03-15,2518.05472879
37_83_2013-03-22,2467.35691088
37_83_2013-03-29,2405.72071775
37_83_2013-04-05,2538.42077572
37_83_2013-04-12,2484.92359173
37_83_2013-04-19,2432.24159374
37_83_2013-04-26,2374.08090503
37_83_2013-05-03,2499.72314603
37_83_2013-05-10,2442.17647778
37_83_2013-05-17,2387.5876351
37_83_2013-05-24,2334.62926162
37_83_2013-05-31,2279.15951107
37_83_2013-06-07,2409.37418165
37_83_2013-06-14,2353.8497863
37_83_2013-06-21,2298.22259878
37_83_2013-06-28,2242.15799481
37_83_2013-07-05,2365.09766734
37_83_2013-07-12,2309.30008158
37_83_2013-07-19,2247.90934904
37_83_2013-07-26,2191.44579351
37_85_2012-11-02,151.996900881
37_85_2012-11-09,144.995853145
37_85_2012-11-16,118.15178357
37_85_2012-11-23,64.9671197055
37_85_2012-11-30,53.8384850812
37_85_2012-12-07,151.891935279
37_85_2012-12-14,146.56488273
37_85_2012-12-21,166.091077847
37_85_2012-12-28,61.4190080921
37_85_2013-01-04,98.4369643091
37_85_2013-01-11,135.780952562
37_85_2013-01-18,128.630258339
37_85_2013-01-25,119.495748246
37_85_2013-02-01,105.178560481
37_85_2013-02-15,105.616528663
37_85_2013-02-22,113.120293297
37_85_2013-03-01,135.686209544
37_85_2013-03-08,129.037052046
37_85_2013-03-15,121.518413396
37_85_2013-03-22,112.310558289
37_85_2013-03-29,105.911694549
37_85_2013-04-05,134.689200195
37_85_2013-04-12,127.771901369
37_85_2013-04-19,121.476450004
37_85_2013-04-26,115.141213972
37_85_2013-05-03,142.779163871
37_85_2013-05-10,134.862746049
37_85_2013-05-17,124.153237225
37_85_2013-05-24,113.769847144
37_85_2013-05-31,106.47974149
37_85_2013-06-07,136.084771294
37_85_2013-06-14,128.103949126
37_85_2013-06-21,118.175253864
37_85_2013-06-28,109.496646688
37_85_2013-07-05,139.363130952
37_85_2013-07-12,131.95181787
37_85_2013-07-19,119.803420114
37_85_2013-07-26,109.541049872
37_87_2012-11-02,1132.24592558
37_87_2012-11-09,1110.27592333
37_87_2012-11-16,972.852214613
37_87_2012-11-23,946.912428546
37_87_2012-11-30,1236.14879372
37_87_2012-12-07,1078.74639802
37_87_2012-12-14,1031.97936258
37_87_2012-12-21,974.91439626
37_87_2012-12-28,974.141289386
37_87_2013-01-04,1290.84599218
37_87_2013-01-11,909.292800882
37_87_2013-01-18,888.24908871
37_87_2013-01-25,895.745019379
37_87_2013-02-01,1121.58559242
37_87_2013-02-08,1117.26240722
37_87_2013-02-15,1053.40158585
37_87_2013-02-22,1063.33701332
37_87_2013-03-01,1138.62593043
37_87_2013-03-08,1111.25518462
37_87_2013-03-15,1096.04607278
37_87_2013-03-22,1104.61292592
37_87_2013-03-29,1072.76274766
37_87_2013-04-05,1114.49623692
37_87_2013-04-12,1090.99153316
37_87_2013-04-19,1059.00797267
37_87_2013-04-26,1026.78129474
37_87_2013-05-03,1067.33425589
37_87_2013-05-10,1057.05586567
37_87_2013-05-17,1085.81937462
37_87_2013-05-24,1110.31041956
37_87_2013-05-31,1091.67410543
37_87_2013-06-07,1121.6075033
37_87_2013-06-14,1112.51224206
37_87_2013-06-21,1130.33090351
37_87_2013-06-28,1130.80412187
37_87_2013-07-05,1140.15697488
37_87_2013-07-12,1123.14886025
37_87_2013-07-19,1170.81992434
37_87_2013-07-26,1193.1304717
37_90_2012-11-02,47086.1033013
37_90_2012-11-09,46246.9957191
37_90_2012-11-16,48057.8418632
37_90_2012-11-23,51651.2091129
37_90_2012-11-30,46267.7327069
37_90_2012-12-07,46155.0816231
37_90_2012-12-14,47321.6060856
37_90_2012-12-21,55497.5368949
37_90_2012-12-28,40348.2820129
37_90_2013-01-04,47885.511423
37_90_2013-01-11,43370.3458349
37_90_2013-01-18,43936.6714411
37_90_2013-01-25,43166.0706481
37_90_2013-02-01,47402.5382741
37_90_2013-02-08,43464.1296656
37_90_2013-02-15,44173.5894739
37_90_2013-02-22,45037.4199159
37_90_2013-03-01,45915.0055017
37_90_2013-03-08,45728.5765963
37_90_2013-03-15,45382.2351755
37_90_2013-03-22,44542.8471431
37_90_2013-03-29,45604.1226141
37_90_2013-04-05,45044.7920408
37_90_2013-04-12,44667.2226361
37_90_2013-04-19,44134.994688
37_90_2013-04-26,44577.3959426
37_90_2013-05-03,43862.5589153
37_90_2013-05-10,44220.5500382
37_90_2013-05-17,44096.4178733
37_90_2013-05-24,43677.314579
37_90_2013-05-31,43656.2655027
37_90_2013-06-07,43525.8356617
37_90_2013-06-14,43525.3134875
37_90_2013-06-21,43573.5567462
37_90_2013-06-28,43679.9960819
37_90_2013-07-05,43410.7397751
37_90_2013-07-12,43449.8708443
37_90_2013-07-19,44557.5082059
37_90_2013-07-26,44759.6648698
37_91_2012-11-02,30758.5417258
37_91_2012-11-09,30851.1682641
37_91_2012-11-16,30781.3694707
37_91_2012-11-23,28214.5860886
37_91_2012-11-30,28608.0806068
37_91_2012-12-07,30737.7056287
37_91_2012-12-14,30472.1229509
37_91_2012-12-21,30844.0222943
37_91_2012-12-28,24395.4347575
37_91_2013-01-04,31654.9575962
37_91_2013-01-11,30530.7604883
37_91_2013-01-18,30436.93834
37_91_2013-01-25,30624.2606945
37_91_2013-02-01,34358.5172008
37_91_2013-02-08,31233.3802928
37_91_2013-02-15,30134.9649389
37_91_2013-02-22,30940.075775
37_91_2013-03-01,30918.2235831
37_91_2013-03-08,30903.6949558
37_91_2013-03-15,30953.6536763
37_91_2013-03-22,31154.0392278
37_91_2013-03-29,30955.2842588
37_91_2013-04-05,30984.660917
37_91_2013-04-12,31009.5716804
37_91_2013-04-19,31025.4496177
37_91_2013-04-26,30908.9069473
37_91_2013-05-03,30963.2332662
37_91_2013-05-10,30935.5092373
37_91_2013-05-17,31110.5893066
37_91_2013-05-24,31310.4154091
37_91_2013-05-31,31304.3739265
37_91_2013-06-07,31234.2284957
37_91_2013-06-14,31259.0729464
37_91_2013-06-21,31372.2756378
37_91_2013-06-28,31416.4351596
37_91_2013-07-05,31300.5527127
37_91_2013-07-12,31292.1312499
37_91_2013-07-19,31367.6354224
37_91_2013-07-26,31475.9071717
37_92_2012-11-02,65184.5976636
37_92_2012-11-09,63165.4112326
37_92_2012-11-16,70409.3322289
37_92_2012-11-23,78798.2720313
37_92_2012-11-30,59428.6612061
37_92_2012-12-07,63515.8000856
37_92_2012-12-14,66945.1982235
37_92_2012-12-21,79852.0361244
37_92_2012-12-28,51500.420726
37_92_2013-01-04,65475.9314334
37_92_2013-01-11,60425.7669218
37_92_2013-01-18,61892.0565352
37_92_2013-01-25,59508.1529171
37_92_2013-02-01,66480.1337439
37_92_2013-02-08,58721.1582184
37_92_2013-02-15,59612.6193341
37_92_2013-02-22,61179.4189193
37_92_2013-03-01,62893.3318177
37_92_2013-03-08,62598.744573
37_92_2013-03-15,61684.6661239
37_92_2013-03-22,59109.8861865
37_92_2013-03-29,62005.9473822
37_92_2013-04-05,60889.1461798
37_92_2013-04-12,60047.9900587
37_92_2013-04-19,58975.5002443
37_92_2013-04-26,60336.1822808
37_92_2013-05-03,58806.5466743
37_92_2013-05-10,59558.0514433
37_92_2013-05-17,58398.6733973
37_92_2013-05-24,56581.8701832
37_92_2013-05-31,56540.6897035
37_92_2013-06-07,56707.1226005
37_92_2013-06-14,56543.7212813
37_92_2013-06-21,56012.7811244
37_92_2013-06-28,55942.053688
37_92_2013-07-05,56089.742033
37_92_2013-07-12,56168.9426085
37_92_2013-07-19,57735.5315402
37_92_2013-07-26,57506.516687
37_93_2012-11-02,23214.7882272
37_93_2012-11-09,22695.6776425
37_93_2012-11-16,23941.8829274
37_93_2012-11-23,23127.5778954
37_93_2012-11-30,20236.9250735
37_93_2012-12-07,22690.260546
37_93_2012-12-14,23033.1001839
37_93_2012-12-21,25557.4850113
37_93_2012-12-28,19149.6514463
37_93_2013-01-04,24278.9773246
37_93_2013-01-11,21321.077443
37_93_2013-01-18,21411.7780532
37_93_2013-01-25,20931.7241535
37_93_2013-02-01,24202.9450057
37_93_2013-02-08,21435.4858419
37_93_2013-02-15,21681.264884
37_93_2013-02-22,21862.0826983
37_93_2013-03-01,22713.3509307
37_93_2013-03-08,22475.5852245
37_93_2013-03-15,22172.3251349
37_93_2013-03-22,21662.7788215
37_93_2013-03-29,21964.7048293
37_93_2013-04-05,22245.6867377
37_93_2013-04-12,21926.252238
37_93_2013-04-19,21537.0550328
37_93_2013-04-26,21570.4642326
37_93_2013-05-03,21762.454593
37_93_2013-05-10,21766.2179743
37_93_2013-05-17,21573.2745882
37_93_2013-05-24,21251.0510374
37_93_2013-05-31,21087.7787785
37_93_2013-06-07,21551.0263029
37_93_2013-06-14,21399.6825837
37_93_2013-06-21,21278.024525
37_93_2013-06-28,21176.1035668
37_93_2013-07-05,21551.4399922
37_93_2013-07-12,21414.7834935
37_93_2013-07-19,21762.0391448
37_93_2013-07-26,21708.5560193
37_94_2012-11-02,30703.0016787
37_94_2012-11-09,31449.8524813
37_94_2012-11-16,28743.200813
37_94_2012-11-23,30892.1570438
37_94_2012-11-30,27904.3178351
37_94_2012-12-07,30991.3589585
37_94_2012-12-14,28764.5863386
37_94_2012-12-21,33264.241851
37_94_2012-12-28,25888.7839987
37_94_2013-01-04,32487.5346673
37_94_2013-01-11,32864.9477414
37_94_2013-01-18,31813.3667579
37_94_2013-01-25,32931.1867702
37_94_2013-02-01,36256.7287268
37_94_2013-02-08,34621.9811876
37_94_2013-02-15,40203.113172
37_94_2013-02-22,33043.3301486
37_94_2013-03-01,32980.5259354
37_94_2013-03-08,32801.294332
37_94_2013-03-15,33017.9185917
37_94_2013-03-22,34241.1617347
37_94_2013-03-29,32382.6847862
37_94_2013-04-05,33647.289299
37_94_2013-04-12,33774.8769198
37_94_2013-04-19,33969.7843968
37_94_2013-04-26,32903.7255582
37_94_2013-05-03,34351.5107463
37_94_2013-05-10,33736.478511
37_94_2013-05-17,34351.9515611
37_94_2013-05-24,35281.3062831
37_94_2013-05-31,35024.9095
37_94_2013-06-07,35552.3256241
37_94_2013-06-14,35418.1839761
37_94_2013-06-21,35640.6933771
37_94_2013-06-28,35517.7422145
37_94_2013-07-05,35904.4019675
37_94_2013-07-12,35595.7602294
